编码1,编码2,相似度
外部成就期待压力,自我敏感性过高,0.5850
外部成就期待压力,未来目标模糊,0.6897
外部成就期待压力,奋斗文化内化,0.6771
外部成就期待压力,奋斗价值观的文化传承,0.6503
外部成就期待压力,群体压力氛围,0.7281
外部成就期待压力,自我效能怀疑,0.6679
外部成就期待压力,社会生活节奏压迫感,0.7177
外部成就期待压力,高自我学业标准,0.7092
外部成就期待压力,升学目标驱动压力,0.7941
外部成就期待压力,学业压力内化,0.7894
外部成就期待压力,休息引发焦虑反应,0.7195
外部成就期待压力,早期价值观内化,0.6842
外部成就期待压力,同辈压力驱动的自我监控,0.7804
外部成就期待压力,理想自我与现实行为的落差,0.7037
外部成就期待压力,自动化负面思维模式,0.6547
外部成就期待压力,社会攀比压力,0.7883
外部成就期待压力,弥漫性焦虑氛围,0.5957
外部成就期待压力,亲密关系中的价值评判,0.6256
外部成就期待压力,家庭权威的期望压力,0.7886
外部成就期待压力,教育者传递的绩效焦虑,0.6022
外部成就期待压力,高压教养模式,0.5736
外部成就期待压力,成就导向型人格特质,0.6669
外部成就期待压力,目标紧迫性感知,0.7150
外部成就期待压力,计划秩序破坏敏感,0.5834
外部成就期待压力,效率至上信念,0.6625
外部成就期待压力,竞争压力下的自我不足感,0.7376
外部成就期待压力,外部比较压力,0.8146
外部成就期待压力,内在认知偏差,0.6655
外部成就期待压力,职场与校园文化规训,0.6747
外部成就期待压力,同辈压力驱动的休息不适,0.7413
外部成就期待压力,好胜性格引发的自我苛责,0.6769
外部成就期待压力,技术加速带来的紧迫感,0.6386
外部成就期待压力,对未来不确定性的焦虑,0.6404
外部成就期待压力,生存与生活压力的内化,0.7410
外部成就期待压力,他人评价的过度关注,0.7143
外部成就期待压力,幸福观的绩效化倾向,0.6919
外部成就期待压力,多源压力驱动的应然自我期待,0.8333
外部成就期待压力,自我设定目标未达成引发的内疚,0.6731
外部成就期待压力,代际劳动榜样内化,0.6151
外部成就期待压力,社会推崇进取文化,0.7338
外部成就期待压力,个人要强性格,0.6499
外部成就期待压力,高自我要求与完美主义倾向,0.7010
外部成就期待压力,时间经济化观念,0.6098
外部成就期待压力,勤劳美德内化,0.6638
外部成就期待压力,制度性过劳常态化,0.6769
外部成就期待压力,社会成功话语对休息的污名化,0.6826
外部成就期待压力,教育环境强调持续学习,0.6140
外部成就期待压力,社会内卷氛围压力,0.7726
外部成就期待压力,高压环境下的休息无效感,0.7301
外部成就期待压力,同辈竞争引发的休息愧疚,0.6969
外部成就期待压力,就业压力,0.7844
外部成就期待压力,时间管理失当,0.6216
外部成就期待压力,广泛性焦虑倾向,0.5825
外部成就期待压力,内卷环境引发的竞争压力,0.6998
外部成就期待压力,就业市场焦虑,0.7016
外部成就期待压力,休息等同于生命浪费,0.6661
外部成就期待压力,对未完成任务的恐惧,0.6752
外部成就期待压力,对目标的矛盾心理,0.7377
外部成就期待压力,未完成任务的压力,0.7965
外部成就期待压力,群体学习氛围的压迫感,0.7154
外部成就期待压力,就业前景焦虑,0.7714
外部成就期待压力,前途不确定性忧虑,0.7274
外部成就期待压力,家长期望负担,0.7910
外部成就期待压力,他人审视恐惧,0.6915
外部成就期待压力,内在成就驱力,0.7331
外部成就期待压力,未遵循个人休息计划,0.7057
外部成就期待压力,资源稀缺引发的生存焦虑,0.7227
外部成就期待压力,感知他人努力压力,0.8056
外部成就期待压力,未完成任务焦虑,0.6953
外部成就期待压力,自我高标准要求,0.7332
外部成就期待压力,不切实际的任务目标,0.6834
外部成就期待压力,高强度学业竞争感知,0.7668
外部成就期待压力,自我设定的高成就标准,0.7591
外部成就期待压力,对未来后果的灾难化预期,0.6884
外部成就期待压力,时间紧迫感,0.7134
外部成就期待压力,内在自我驱策,0.7279
外部成就期待压力,任务完成不确定性,0.7333
外部成就期待压力,竞争性社会环境压力,0.8246
外部成就期待压力,权威人物的价值观内化,0.6680
外部成就期待压力,努力与疲惫的内在冲突,0.7225
外部成就期待压力,社会整体奋进氛围的压力,0.8025
外部成就期待压力,外部高期望的内化,0.8271
外部成就期待压力,未来不确定性驱动的过度准备,0.6656
外部成就期待压力,多重压力叠加,0.7135
外部成就期待压力,竞争压力感知,0.7330
外部成就期待压力,应试教育内化的竞争焦虑,0.6666
外部成就期待压力,就业压力驱动的群体比较,0.7485
外部成就期待压力,经济独立紧迫感,0.7076
外部成就期待压力,同辈学业成就压力,0.8031
外部成就期待压力,教育灌输的效率至上观念,0.6413
外部成就期待压力,现实压力驱动的自我规训,0.7713
外部成就期待压力,自我定位模糊,0.6575
外部成就期待压力,就业导向的教育压力,0.6836
外部成就期待压力,被动卷入竞争环境,0.6525
外部成就期待压力,同伴成就引发的自我贬抑,0.7312
外部成就期待压力,高学业成就期待,0.8047
外部成就期待压力,未完成重要事务的自我责备,0.6694
外部成就期待压力,观察他人努力引发的相对懈怠感,0.7415
外部成就期待压力,竞争性评价体系压力,0.6773
外部成就期待压力,争强好胜的个性倾向,0.7198
外部成就期待压力,竞争劣势引发的焦虑投射,0.7112
外部成就期待压力,自我价值感不足,0.7439
外部成就期待压力,过度关注外部评价,0.7534
外部成就期待压力,学业进度压力,0.7249
外部成就期待压力,同伴内卷氛围引发的归因偏差,0.6301
外部成就期待压力,自我效能感低下,0.7200
外部成就期待压力,他人成就压力,0.8395
外部成就期待压力,思维反刍倾向,0.6113
外部成就期待压力,社会竞争环境强化,0.7220
外部成就期待压力,内在价值冲突,0.7206
外部成就期待压力,同辈竞争压力加剧,0.7852
外部成就期待压力,同伴学习行为引发的焦虑,0.5998
外部成就期待压力,成功焦虑驱动的自我监控,0.7380
外部成就期待压力,生存压力加剧,0.7351
外部成就期待压力,休闲活动的时间消耗感,0.6678
外部成就期待压力,社会竞争氛围内化,0.6667
外部成就期待压力,填鸭式教育经历,0.6187
外部成就期待压力,社会比较压力,0.8039
外部成就期待压力,效率至上价值观,0.6305
外部成就期待压力,对落后于他人的担忧,0.7136
外部成就期待压力,自我价值绑定于持续产出,0.6637
外部成就期待压力,自我施加的完美主义倾向,0.7069
外部成就期待压力,同辈竞争性参照,0.6861
外部成就期待压力,自我提升的迫切需求,0.7431
外部成就期待压力,同伴行为带来的隐性压力,0.7463
外部成就期待压力,家庭成就期待压力,0.8565
外部成就期待压力,成就导向驱动的自我要求,0.7492
外部成就期待压力,内卷环境下的行为惯性,0.6973
外部成就期待压力,工作压力引发的休息冲突,0.7688
外部成就期待压力,学业成绩导向的教育氛围,0.7145
外部成就期待压力,内卷环境与休息渴望的冲突,0.7415
外部成就期待压力,群体性内卷压力,0.7257
外部成就期待压力,担忧被他人超越,0.7535
外部成就期待压力,卷躺两难困境,0.5610
外部成就期待压力,能力与期望不匹配,0.8005
外部成就期待压力,自我行为不一致引发的内疚,0.6683
外部成就期待压力,未完成应尽责任引发的自我谴责,0.6881
外部成就期待压力,他人成就引发的不利自我对照,0.7310
外部成就期待压力,学业压力驱动的休息否定,0.7726
外部成就期待压力,竞争环境下的休息污名化,0.6826
外部成就期待压力,功利主义价值观对休息的贬低,0.6328
外部成就期待压力,同辈行为参照引发的自我审视,0.6683
外部成就期待压力,休息价值感缺失,0.7585
外部成就期待压力,成绩导向的社会评价,0.7452
外部成就期待压力,内外压力叠加,0.8097
外部成就期待压力,早期高压教育灌输,0.6464
外部成就期待压力,同辈竞争驱动的自我压榨,0.6813
外部成就期待压力,对成绩与生活的焦虑,0.7296
外部成就期待压力,社会竞争压力内化,0.7847
外部成就期待压力,应试教育惯性,0.6452
外部成就期待压力,恐惧被他人超越,0.7184
外部成就期待压力,遵从努力型社会规范的压力,0.7800
外部成就期待压力,目标模糊引发的自我苛责,0.6719
外部成就期待压力,功利主义价值观影响,0.6469
外部成就期待压力,优绩主义文化压力,0.7810
外部成就期待压力,传统家庭教育规训,0.6746
外部成就期待压力,社会大众心理氛围,0.7314
外部成就期待压力,同辈竞争焦虑,0.7021
外部成就期待压力,社会功利文化压力,0.7511
外部成就期待压力,自我价值绑定于生产力,0.6925
外部成就期待压力,错失恐惧驱动,0.7009
外部成就期待压力,学习效率低下引发的自我责备,0.6570
外部成就期待压力,重要他人高期待压力,0.7739
外部成就期待压力,亲密关系中的能力落差感,0.6518
外部成就期待压力,教育环境内卷氛围,0.7249
外部成就期待压力,未来方向不确定性,0.6566
外部成就期待压力,环境竞争压力,0.7695
外部成就期待压力,情绪调节困难,0.6192
外部成就期待压力,社会对高效产出的推崇,0.7526
外部成就期待压力,忙碌脱离不适感,0.7368
外部成就期待压力,未来方向不明引发的休息焦虑,0.6844
外部成就期待压力,自我努力不足感,0.7146
外部成就期待压力,过度焦虑倾向,0.6863
外部成就期待压力,他人比较引发的心理失衡,0.7440
外部成就期待压力,忙碌即价值的社会观念,0.6560
外部成就期待压力,害怕落后的焦虑,0.6999
外部成就期待压力,对休息即浪费时间的自我苛责,0.6728
外部成就期待压力,教育环境传递的功利价值观,0.6419
外部成就期待压力,勤奋崇拜文化,0.6816
外部成就期待压力,同辈努力感知压力,0.7709
外部成就期待压力,竞争性社会氛围感知,0.7601
外部成就期待压力,多重结构性压力叠加,0.8120
外部成就期待压力,就业竞争压力,0.7778
外部成就期待压力,应试教育导向下的时间紧迫感,0.5781
外部成就期待压力,高竞争环境下的不敢松懈心理,0.7139
外部成就期待压力,表面努力的压力,0.7916
对失控后果的担忧,习惯性忙碌内化,0.6521
对失控后果的担忧,高自我要求倾向,0.6197
对失控后果的担忧,学历身份压力,0.5404
对失控后果的担忧,内卷环境感知,0.7042
对失控后果的担忧,社会对持续奋斗的推崇,0.6723
对失控后果的担忧,优绩主义文化内化,0.5169
对失控后果的担忧,社会对勤奋的推崇,0.5851
对失控后果的担忧,学术评价体系的压力,0.6736
对失控后果的担忧,同辈竞争带来的自我约束,0.7079
对失控后果的担忧,家庭对成就的高期待,0.5354
对失控后果的担忧,内在成就动机过强,0.7415
对失控后果的担忧,高强度工作任务压力,0.6767
对失控后果的担忧,社会规训内化,0.7150
对失控后果的担忧,休息被建构为退出竞争的象征,0.7305
对失控后果的担忧,时间利用的道德化认知,0.5926
对失控后果的担忧,休息与时间损失的灾难化联想,0.8134
对失控后果的担忧,任务拖延引发的负罪感,0.5694
对失控后果的担忧,同辈横向比较压力,0.6321
对失控后果的担忧,自我能力不足感,0.6844
对失控后果的担忧,自我提升紧迫感,0.7696
对失控后果的担忧,时间浪费恐惧,0.7493
对失控后果的担忧,完美主义倾向,0.7579
对失控后果的担忧,社会期待压力,0.7427
对失控后果的担忧,长期行为驯化,0.6129
对失控后果的担忧,休息技能缺失,0.8001
对失控后果的担忧,心理健康困扰,0.8035
对失控后果的担忧,就业压力驱动的自我要求,0.6209
对失控后果的担忧,同辈努力氛围引发的自我对照,0.7049
对失控后果的担忧,工作积压压力,0.6359
对失控后果的担忧,社会竞争加剧,0.7374
对失控后果的担忧,努力回报信念,0.6204
对失控后果的担忧,好孩子规训内化,0.4480
对失控后果的担忧,外部认同依赖,0.6855
对失控后果的担忧,决策冲突倾向,0.7228
对失控后果的担忧,反刍性自我审视,0.6948
对失控后果的担忧,同伴比较压力,0.7273
对失控后果的担忧,早期教育塑造的休息观念,0.7632
