编码1,编码2,相似度
完美主义倾向,社会生活节奏压迫感,0.6642
完美主义倾向,升学目标驱动压力,0.6654
完美主义倾向,理想自我与现实行为的落差,0.7408
完美主义倾向,自动化负面思维模式,0.7529
完美主义倾向,社会攀比压力,0.7655
完美主义倾向,弥漫性焦虑氛围,0.6744
完美主义倾向,亲密关系中的价值评判,0.6275
完美主义倾向,家庭权威的期望压力,0.5748
完美主义倾向,教育者传递的绩效焦虑,0.5956
完美主义倾向,高压教养模式,0.6197
完美主义倾向,成就导向型人格特质,0.7722
完美主义倾向,目标紧迫性感知,0.6704
完美主义倾向,计划秩序破坏敏感,0.6732
完美主义倾向,效率至上信念,0.6999
完美主义倾向,竞争压力下的自我不足感,0.6742
完美主义倾向,外部比较压力,0.6527
完美主义倾向,职场与校园文化规训,0.6147
完美主义倾向,技术加速带来的紧迫感,0.6210
完美主义倾向,生存与生活压力的内化,0.6044
完美主义倾向,他人评价的过度关注,0.7499
完美主义倾向,幸福观的绩效化倾向,0.6780
完美主义倾向,多源压力驱动的应然自我期待,0.7174
完美主义倾向,自我设定目标未达成引发的内疚,0.7223
完美主义倾向,代际劳动榜样内化,0.5798
完美主义倾向,个人要强性格,0.7704
完美主义倾向,时间经济化观念,0.5888
完美主义倾向,勤劳美德内化,0.6374
完美主义倾向,制度性过劳常态化,0.6046
完美主义倾向,社会成功话语对休息的污名化,0.6012
完美主义倾向,教育环境强调持续学习,0.5144
完美主义倾向,高压环境下的休息无效感,0.7088
完美主义倾向,广泛性焦虑倾向,0.7198
完美主义倾向,内卷环境引发的竞争压力,0.5962
完美主义倾向,前途不确定性忧虑,0.6950
完美主义倾向,资源稀缺引发的生存焦虑,0.7212
完美主义倾向,感知他人努力压力,0.6719
完美主义倾向,不切实际的任务目标,0.7206
完美主义倾向,对未来后果的灾难化预期,0.6087
完美主义倾向,任务完成不确定性,0.7789
完美主义倾向,权威人物的价值观内化,0.6886
完美主义倾向,努力与疲惫的内在冲突,0.7245
完美主义倾向,未来不确定性驱动的过度准备,0.6464
完美主义倾向,应试教育内化的竞争焦虑,0.6290
完美主义倾向,就业压力驱动的群体比较,0.6179
完美主义倾向,经济独立紧迫感,0.6509
完美主义倾向,教育灌输的效率至上观念,0.5957
完美主义倾向,现实压力驱动的自我规训,0.6821
完美主义倾向,自我定位模糊,0.7807
完美主义倾向,就业导向的教育压力,0.6007
完美主义倾向,被动卷入竞争环境,0.5820
完美主义倾向,同伴成就引发的自我贬抑,0.6948
完美主义倾向,未完成重要事务的自我责备,0.7704
完美主义倾向,竞争性评价体系压力,0.5634
完美主义倾向,同伴内卷氛围引发的归因偏差,0.6646
完美主义倾向,思维反刍倾向,0.8367
完美主义倾向,内在价值冲突,0.7450
完美主义倾向,同伴学习行为引发的焦虑,0.6034
完美主义倾向,成功焦虑驱动的自我监控,0.7442
完美主义倾向,生存压力加剧,0.6149
完美主义倾向,休闲活动的时间消耗感,0.6371
完美主义倾向,填鸭式教育经历,0.6073
完美主义倾向,效率至上价值观,0.6337
完美主义倾向,自我提升的迫切需求,0.7457
完美主义倾向,同伴行为带来的隐性压力,0.6533
完美主义倾向,成就导向驱动的自我要求,0.7610
完美主义倾向,内卷环境下的行为惯性,0.6746
完美主义倾向,工作压力引发的休息冲突,0.7280
完美主义倾向,卷躺两难困境,0.5743
完美主义倾向,能力与期望不匹配,0.7573
完美主义倾向,自我行为不一致引发的内疚,0.7678
完美主义倾向,竞争环境下的休息污名化,0.6188
完美主义倾向,功利主义价值观影响,0.6579
完美主义倾向,同辈行为参照引发的自我审视,0.6668
完美主义倾向,成绩导向的社会评价,0.6954
完美主义倾向,早期高压教育灌输,0.7045
完美主义倾向,对成绩与生活的焦虑,0.7179
完美主义倾向,遵从努力型社会规范的压力,0.6771
完美主义倾向,目标模糊引发的自我苛责,0.7510
完美主义倾向,优绩主义文化压力,0.7416
完美主义倾向,亲密关系中的能力落差感,0.6189
完美主义倾向,未来方向不确定性,0.7431
完美主义倾向,情绪调节困难,0.7421
完美主义倾向,社会对高效产出的推崇,0.6562
完美主义倾向,忙碌即价值的社会观念,0.6237
完美主义倾向,害怕落后的焦虑,0.6840
完美主义倾向,对休息即浪费时间的自我苛责,0.7517
完美主义倾向,勤奋崇拜文化,0.6326
完美主义倾向,同辈努力感知压力,0.6662
完美主义倾向,就业竞争压力,0.7210
完美主义倾向,应试教育导向下的时间紧迫感,0.5586
完美主义倾向,高竞争环境下的不敢松懈心理,0.7001
完美主义倾向,表面努力的压力,0.6354
长期行为驯化,休息价值感缺失,0.6184
长期行为驯化,心理健康困扰,0.6129
长期行为驯化,就业压力驱动的自我要求,0.6021
长期行为驯化,努力回报信念,0.5462
长期行为驯化,好孩子规训内化,0.6495
长期行为驯化,外部认同依赖,0.6283
长期行为驯化,决策冲突倾向,0.6450
长期行为驯化,反刍性自我审视,0.6430
长期行为驯化,早期教育塑造的休息观念,0.6789
长期行为驯化,高强度学业压力下的自我要求,0.6161
长期行为驯化,碎片化工作模式内化,0.7062
长期行为驯化,家庭经济压力引发的成就焦虑,0.5293
长期行为驯化,休息等同于生命浪费,0.6239
长期行为驯化,时间管理失衡感,0.5924
长期行为驯化,对成果质量的高要求与休闲时间的冲突,0.5716
长期行为驯化,被超越的恐惧,0.5414
长期行为驯化,休息引发的焦虑与恐惧,0.6102
长期行为驯化,早期努力至上教育灌输,0.6586
长期行为驯化,努力不足归因倾向,0.5477
长期行为驯化,任务未完成时的休息负罪感,0.5856
长期行为驯化,集体专注氛围下的休息不适,0.6199
长期行为驯化,自控力与行动力的冲突,0.6258
长期行为驯化,自我期望与能力落差,0.5782
长期行为驯化,理想自我与现实自我的冲突,0.5983
长期行为驯化,竞争性学习内化,0.6885
长期行为驯化,目标缺失下的时间空洞感,0.5619
长期行为驯化,同辈卷度焦虑,0.5835
长期行为驯化,教育灌输的时间观,0.5952
长期行为驯化,非自愿的社会比较倾向,0.5550
长期行为驯化,制度化时间管理剥夺自主节奏体验,0.6168
长期行为驯化,心理困扰驱动的回避性忙碌,0.6406
长期行为驯化,竞争导向的评价体系,0.6113
长期行为驯化,自我规训的思维模式,0.7465
长期行为驯化,多重压力叠加,0.5328
长期行为驯化,家长期望压力,0.5570
长期行为驯化,教师权威驱动,0.5912
长期行为驯化,自我意志薄弱,0.6513
长期行为驯化,担忧学业落后,0.5443
长期行为驯化,恐惧休息行为本身,0.6512
长期行为驯化,感知他人隐性竞争,0.6211
长期行为驯化,担忧被群体远远抛下,0.5439
长期行为驯化,生产力至上价值观,0.6207
长期行为驯化,自我提升义务感,0.6044
长期行为驯化,就业市场竞争激烈,0.6193
长期行为驯化,学历价值下降,0.6026
长期行为驯化,同辈群体的竞争氛围,0.6043
长期行为驯化,同辈竞争性参照,0.5812
长期行为驯化,生活节奏过快,0.6645
长期行为驯化,长期高压习惯化,0.7520
长期行为驯化,自我成就压力,0.5009
长期行为驯化,心理健康价值被忽视,0.5735
长期行为驯化,目标与能力失衡引发的时间侵占,0.6057
长期行为驯化,同侪努力引发的休息不适,0.6348
长期行为驯化,重要他人期望压力,0.5004
长期行为驯化,同辈努力参照,0.6077
长期行为驯化,社会焦虑氛围渗透,0.6506
长期行为驯化,机构文化强调自律与进取,0.5799
长期行为驯化,教育中缺乏对休闲正当性的认可,0.5854
长期行为驯化,早期愧疚导向的教养方式,0.6334
长期行为驯化,对他人负面评价的恐惧,0.5565
长期行为驯化,内耗型思维模式,0.6712
长期行为驯化,资本主义社会对人的异化,0.5245
长期行为驯化,价值条件化的教育影响,0.6922
长期行为驯化,社会内卷与经济不安全感,0.5645
长期行为驯化,自我成长期待冲突,0.6039
长期行为驯化,家庭优先学习理念灌输,0.6211
长期行为驯化,学校内卷化学习氛围,0.6115
长期行为驯化,早期习惯内化,0.7430
长期行为驯化,高压环境下的自动化思维,0.6713
长期行为驯化,社会结构驱动的内卷压力,0.5921
长期行为驯化,焦虑敏感的个体特质,0.5776
长期行为驯化,应试教育塑造的行为惯性,0.7183
长期行为驯化,过度关注他人状态,0.5951
长期行为驯化,自我敏感性过高,0.5557
长期行为驯化,未来目标模糊,0.5632
长期行为驯化,奋斗价值观的文化传承,0.5888
长期行为驯化,群体压力氛围,0.5993
长期行为驯化,社会生活节奏压迫感,0.6625
长期行为驯化,升学目标驱动压力,0.5631
长期行为驯化,理想自我与现实行为的落差,0.6025
长期行为驯化,自动化负面思维模式,0.6658
长期行为驯化,社会攀比压力,0.5853
长期行为驯化,弥漫性焦虑氛围,0.6089
长期行为驯化,亲密关系中的价值评判,0.5361
长期行为驯化,家庭权威的期望压力,0.5412
长期行为驯化,教育者传递的绩效焦虑,0.5750
长期行为驯化,高压教养模式,0.6410
长期行为驯化,成就导向型人格特质,0.6043
长期行为驯化,目标紧迫性感知,0.5583
长期行为驯化,计划秩序破坏敏感,0.5739
长期行为驯化,效率至上信念,0.6045
长期行为驯化,竞争压力下的自我不足感,0.5845
长期行为驯化,外部比较压力,0.5502
长期行为驯化,职场与校园文化规训,0.7304
长期行为驯化,技术加速带来的紧迫感,0.6027
长期行为驯化,生存与生活压力的内化,0.5964
长期行为驯化,他人评价的过度关注,0.6276
长期行为驯化,幸福观的绩效化倾向,0.6088
长期行为驯化,多源压力驱动的应然自我期待,0.5751
长期行为驯化,自我设定目标未达成引发的内疚,0.5231
长期行为驯化,代际劳动榜样内化,0.6892
长期行为驯化,个人要强性格,0.6077
长期行为驯化,时间经济化观念,0.6079
长期行为驯化,勤劳美德内化,0.6621
长期行为驯化,制度性过劳常态化,0.7074
长期行为驯化,社会成功话语对休息的污名化,0.5981
长期行为驯化,教育环境强调持续学习,0.6542
长期行为驯化,高压环境下的休息无效感,0.5954
长期行为驯化,广泛性焦虑倾向,0.5855
长期行为驯化,内卷环境引发的竞争压力,0.5689
长期行为驯化,前途不确定性忧虑,0.6331
长期行为驯化,资源稀缺引发的生存焦虑,0.6510
长期行为驯化,感知他人努力压力,0.5687
长期行为驯化,不切实际的任务目标,0.5997
长期行为驯化,对未来后果的灾难化预期,0.5257
长期行为驯化,任务完成不确定性,0.6235
长期行为驯化,权威人物的价值观内化,0.6784
长期行为驯化,努力与疲惫的内在冲突,0.6230
长期行为驯化,未来不确定性驱动的过度准备,0.5948
长期行为驯化,应试教育内化的竞争焦虑,0.6123
长期行为驯化,就业压力驱动的群体比较,0.6035
长期行为驯化,经济独立紧迫感,0.5769
长期行为驯化,教育灌输的效率至上观念,0.6773
长期行为驯化,现实压力驱动的自我规训,0.6646
长期行为驯化,自我定位模糊,0.5995
长期行为驯化,就业导向的教育压力,0.6184
长期行为驯化,被动卷入竞争环境,0.6355
长期行为驯化,同伴成就引发的自我贬抑,0.5676
长期行为驯化,未完成重要事务的自我责备,0.5530
长期行为驯化,竞争性评价体系压力,0.5388
长期行为驯化,同伴内卷氛围引发的归因偏差,0.5553
长期行为驯化,思维反刍倾向,0.6651
长期行为驯化,内在价值冲突,0.6546
长期行为驯化,同伴学习行为引发的焦虑,0.5842
长期行为驯化,成功焦虑驱动的自我监控,0.5936
长期行为驯化,生存压力加剧,0.5953
长期行为驯化,休闲活动的时间消耗感,0.5778
长期行为驯化,填鸭式教育经历,0.7054
长期行为驯化,效率至上价值观,0.5843
长期行为驯化,自我提升的迫切需求,0.6307
长期行为驯化,同伴行为带来的隐性压力,0.6320
长期行为驯化,成就导向驱动的自我要求,0.6229
长期行为驯化,内卷环境下的行为惯性,0.7399
长期行为驯化,工作压力引发的休息冲突,0.6280
长期行为驯化,卷躺两难困境,0.5151
长期行为驯化,能力与期望不匹配,0.6174
长期行为驯化,自我行为不一致引发的内疚,0.6043
长期行为驯化,竞争环境下的休息污名化,0.6421
长期行为驯化,功利主义价值观影响,0.6016
长期行为驯化,同辈行为参照引发的自我审视,0.6011
长期行为驯化,成绩导向的社会评价,0.6234
长期行为驯化,早期高压教育灌输,0.7255
长期行为驯化,对成绩与生活的焦虑,0.5966
长期行为驯化,遵从努力型社会规范的压力,0.6432
